date,home_team,away_team,home_score,away_score,tournament,home_gf12,home_ga12,home_pts12,home_prev_matches,away_gf12,away_ga12,away_pts12,away_prev_matches,fifa_home,fifa_away,diff_fifa,elo_home,elo_away,diff_elo,h2h,neutral,home_advantage
2018-01-02,Iraq,United Arab Emirates,0,0,Gulf Cup,1.5144693277278805,0.8377055987508026,1.866066575507388,12,0.5767224874881562,0.7630004261445475,1.2606386299919514,12,1426.53,1370.47,56.059999999999945,1607.0,1784.4791666666667,-177.47916666666674,-0.27950974764190656,1,0
2018-01-02,Oman,Bahrain,1,0,Gulf Cup,2.116756607539258,0.952905493159114,1.9006256802825163,12,1.5131476069346452,0.7151782984423802,1.6564651597714413,12,1306.9,1254.41,52.49000000000001,1784.4791666666667,1784.4791666666667,0.0,0.15459526816503863,1,0
2018-01-05,Oman,United Arab Emirates,0,0,Gulf Cup,1.9364638480015237,0.7540689980642102,2.145606763165839,12,0.48870230177495444,0.617458274482321,1.2499515695475987,12,1306.9,1370.47,-63.569999999999936,1784.4791666666667,1784.4791666666667,0.0,-0.4204156795989934,1,0
2018-03-22,Kyrgyzstan,Myanmar,5,1,AFC Asian Cup qualification,1.4215383585480936,1.326560418688432,1.7061393177351452,12,1.4445414084968753,1.70539812046186,1.0951630905428023,12,1192.16,1010.91,181.2500000000001,1784.4791666666667,1784.4791666666667,0.0,0.45945945945945943,1,0
2018-03-24,Alderney,Guernsey,0,2,Muratti Vase,0.8284125018802534,3.1429611172662577,0.524623346664171,12,1.7960594068567932,1.007813953737727,1.9084253586037452,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,-1.0,0,1
2018-03-27,Yemen,Nepal,2,1,AFC Asian Cup qualification,0.49970666308055056,1.8365826789762696,0.6745035537469051,12,0.5897805328877107,1.4869017585692257,0.7346563232531378,12,1065.24,914.54,150.70000000000005,1784.4791666666667,1784.4791666666667,0.0,0.45945945945945943,1,0
2018-03-27,Taiwan,Singapore,1,0,AFC Asian Cup qualification,1.17350561182938,2.343188673805947,1.0885631449431896,12,0.5687530017596508,1.7273105822408474,0.333736824149582,12,1229.9798578199052,1057.95,172.02985781990515,1784.4791666666667,1784.4791666666667,0.0,0.3580819069029848,0,1
2018-03-27,Philippines,Tajikistan,2,1,AFC Asian Cup qualification,1.475785522155579,1.3183945182965566,1.2857401565782065,12,1.6377699739351284,1.5282555130209223,1.4108310825529284,12,1100.95,1224.19,-123.24000000000001,1784.4791666666667,1784.4791666666667,0.0,0.7191448007774539,0,1
2018-03-27,Oman,Palestine,1,0,AFC Asian Cup qualification,1.5755428834001448,0.6199628651507963,1.9088006389829526,12,4.361275702064175,0.47303605288786704,2.5113074529441204,12,1306.9,1243.71,63.190000000000055,1784.4791666666667,1784.4791666666667,0.0,-0.08108108108108109,0,1
2018-03-27,North Korea,Hong Kong,2,0,AFC Asian Cup qualification,1.2364775611854701,1.5095922717150614,0.9608384760283459,12,0.9778856320971429,1.029540755699939,1.1967646444509854,12,1151.05,1024.16,126.88999999999987,1784.4791666666667,1784.4791666666667,0.0,0.6558601764954286,0,1
2018-03-27,Myanmar,Macau,1,0,AFC Asian Cup qualification,1.4134819256884843,2.237273666395741,0.9302842350507006,12,1.252042001582568,2.526711212289587,0.4693404521821959,12,1010.91,858.03,152.88,1784.4791666666667,1784.4791666666667,0.0,1.0,0,1
2018-03-27,Lebanon,Malaysia,2,1,AFC Asian Cup qualification,2.066919764828646,0.6804303182502067,2.0685603761789824,12,0.9193111385032042,2.3011251973943727,0.4438123682937661,12,1172.22,1086.22,86.0,1784.4791666666667,1784.4791666666667,0.0,1.0,0,1
2018-03-27,Kyrgyzstan,India,2,1,AFC Asian Cup qualification,1.9697708049133802,1.280293662812679,1.889452214515502,12,2.1242217777828047,1.1126208777303046,2.232122742394662,12,1192.16,1084.93,107.23000000000002,1784.4791666666667,1784.4791666666667,0.0,-1.0,0,1
2018-03-27,Jordan,Vietnam,1,1,AFC Asian Cup qualification,2.3586372981135044,1.213959980453288,1.8584414716488438,12,1.5591995915402432,0.6780572933301523,1.7043975453232425,12,1372.29,1225.68,146.6099999999999,1680.0,1784.4791666666667,-104.47916666666674,0.0,0,1
2018-03-27,Bahrain,Turkmenistan,4,0,AFC Asian Cup qualification,1.2249392216570287,0.7831309881762476,1.3231460679726523,12,1.5102618023897483,1.3452985046818062,1.8695765539525897,12,1254.41,1078.65,175.76,1784.4791666666667,1784.4791666666667,0.0,0.5405405405405405,0,1
2018-03-27,Afghanistan,Cambodia,2,1,AFC Asian Cup qualification,1.409319955205345,1.9362834580106592,0.9948692182499963,12,0.7679831021686099,2.581868828713281,0.6277545319973085,12,968.07,922.32,45.75,1784.4791666666667,1784.4791666666667,0.0,0.22254616132167152,1,0
2018-03-27,Maldives,Bhutan,7,0,AFC Asian Cup qualification,0.9769031091623815,3.6381197742819213,0.5568388817208306,12,0.712166095854364,5.042586552069535,0.23845002260319997,12,943.92,870.81,73.11000000000001,1784.4791666666667,1784.4791666666667,0.0,1.0,0,1
2018-05-12,Jersey,Guernsey,1,0,Muratti Vase,2.503788704863733,1.1427844741204294,2.330494864321874,12,1.8018323223617212,0.8551537010006725,2.0737733973155397,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,-0.15386251862314215,0,1
2018-05-27,Madagascar,Mozambique,2,1,COSAFA Cup,1.8239854382539054,0.9483132115523677,2.0353062100273647,12,0.8315540798178763,1.9518847220479278,1.2076468278278205,12,1202.69,1218.62,-15.929999999999836,1784.4791666666667,1784.4791666666667,0.0,-0.29512404340550163,1,0
2018-05-27,Comoros,Seychelles,1,1,COSAFA Cup,0.49978795032484324,0.886252982382139,0.7448479700897959,12,0.4512299140751237,3.219658062754925,0.09486895618201976,12,1187.91,804.16,383.7500000000001,1784.4791666666667,1784.4791666666667,0.0,-0.27196860027537106,1,0
2018-05-28,Angola,Botswana,1,2,COSAFA Cup,0.3698403172536706,1.256702081996721,0.7158102076510419,12,0.7117481380161951,1.6389771587004907,0.3712038397499163,12,1265.58,1063.63,201.94999999999982,1784.4791666666667,1784.4791666666667,0.0,0.41944847605224955,1,0
2018-05-28,Malawi,Mauritius,0,1,COSAFA Cup,0.4825698395249213,0.6404575301465677,1.2860330004717808,12,0.4492358988983595,1.115883903398778,0.7152970838309071,12,1122.05,911.49,210.55999999999995,1784.4791666666667,1784.4791666666667,0.0,0.5721960625373318,1,0
2018-05-29,Madagascar,Seychelles,1,1,COSAFA Cup,1.8789897905999968,0.9324010680706355,2.275284202848395,12,0.5593929201223244,2.852194632074684,0.2583346210463756,12,1202.69,804.16,398.5300000000001,1784.4791666666667,1784.4791666666667,0.0,0.5325456579841439,1,0
2018-05-29,Comoros,Mozambique,0,3,COSAFA Cup,0.5806461313079321,0.8979218173675931,0.8005664595710271,12,0.8577278207949989,2.014417244373502,0.9374139698422161,12,1187.91,1218.62,-30.70999999999981,1784.4791666666667,1784.4791666666667,0.0,-1.0,1,0
2018-05-30,Estonia,Lithuania,2,0,Baltic Cup,1.0902873016918635,1.749093386699021,0.9385885417069049,12,0.47386677928285875,2.0007641668396174,0.37611439525487267,12,1130.64,1056.85,73.79000000000019,1784.4791666666667,1784.4791666666667,0.0,-0.36657157157672715,0,1
2018-05-30,Angola,Mauritius,1,0,COSAFA Cup,0.48457348399902245,1.3865442054971753,0.6202178957531395,12,0.5278497830097353,0.9566070593051355,1.0414065196517672,12,1265.58,911.49,354.0899999999999,1784.4791666666667,1784.4791666666667,0.0,0.2511645363525371,1,0
2018-05-30,Malawi,Botswana,1,1,COSAFA Cup,0.4255723268188725,0.6538986246456364,1.1341364742467868,12,0.8945779195500909,1.5482929860027228,0.7442847891036767,12,1122.05,1063.63,58.419999999999845,1784.4791666666667,1784.4791666666667,0.0,-0.1138694684074413,1,0
2018-05-31,Panjab,Kabylia,8,0,CONIFA World Football Cup,1.73488744326707,1.6483833612656489,1.583661066732232,6,1.0,1.0,1.0,0,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,Abkhazia,Tibet,3,0,CONIFA World Football Cup,1.3938357094111735,1.0305116412932704,1.3936085018433855,12,2.5411120923692327,10.029394642337884,0.6352780230923082,8,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,Barawa,Tamil Eelam,4,0,CONIFA World Football Cup,1.081081081081081,3.918918918918919,0.0,2,4.000030978510185,2.0612237967429414,2.0647566633626524,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,-1.0,0,1
2018-05-31,Comoros,Madagascar,0,1,COSAFA Cup,0.4813450667421608,1.3301919896810492,0.6393961748180155,12,1.7901714995462141,0.7588874258585706,2.1824908438718893,12,1187.91,1202.69,-14.779999999999973,1784.4791666666667,1784.4791666666667,0.0,-1.0,1,0
2018-05-31,Ellan Vannin,Cascadia,4,1,CONIFA World Football Cup,1.8693594092074584,1.7900890941440712,1.2000696212445876,12,1.0,1.0,1.0,0,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,Mozambique,Seychelles,2,1,COSAFA Cup,1.2670870441053872,1.6794600750042354,1.334608535524962,12,0.6058098683849752,2.5848749038155576,0.32933018839667044,12,1218.62,804.16,414.4599999999999,1784.4791666666667,1784.4791666666667,0.0,1.0,1,0
2018-05-31,Padania,Matabeleland,6,1,CONIFA World Football Cup,1.41477081832026,0.6650122217024274,1.6717636905091393,12,1.0,1.0,1.0,0,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,Székely Land,Tuvalu,4,0,CONIFA World Football Cup,1.8541871333301316,2.012658450958633,1.1792407104703773,12,1.2332164254585911,5.083371968676922,1.008862283058453,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,United Koreans in Japan,Western Armenia,0,0,CONIFA World Football Cup,0.8344065617200416,1.4196275243056318,0.8867203365122914,5,2.0786846899378304,1.5589646449751506,0.6514583378975733,5,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-05-31,Northern Cyprus,Kárpátalja,1,1,CONIFA World Football Cup,2.141376522706005,0.6208465912217727,1.9842896903442973,12,2.2560901006267478,1.7340983280556672,1.2927967022874005,5,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,1.0,1,0
2018-06-01,Botswana,Mauritius,6,0,COSAFA Cup,0.9364130968628921,1.4506014380979935,0.8050754423494859,12,0.4424616259505796,0.8698140346985649,0.872942334717521,12,1063.63,911.49,152.1400000000001,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-01,India,Taiwan,5,0,Intercontinental Cup,1.8557437989915948,1.2943806959053306,1.7642393969111865,12,1.1209500247769923,1.9022539134381131,1.4408146045253458,12,1084.93,1229.9798578199052,-145.04985781990513,1784.4791666666667,1784.4791666666667,0.0,0.4447749422377865,0,1
2018-06-01,Angola,Malawi,0,0,COSAFA Cup,0.542682779425508,1.1620802423833867,0.9907320482896269,12,0.537763527963471,0.7334162300436686,1.1149414845494792,12,1265.58,1122.05,143.52999999999997,1784.4791666666667,1784.4791666666667,0.0,0.0898510732415963,1,0
2018-06-02,Padania,Tuvalu,8,0,CONIFA World Football Cup,2.127429644460278,0.7401348373351201,1.8709991369327685,12,0.9760649759342471,4.954947540523925,0.7939208762817302,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-02,Panjab,Western Armenia,0,1,CONIFA World Football Cup,3.118071417932558,1.2844605380503484,1.896354142467232,7,1.578078667605596,1.1835218980999929,0.7353970208189261,6,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,1.0,1,0
2018-06-02,Zambia,Namibia,0,0,COSAFA Cup,1.4293216001578737,1.3014825809904247,1.3915723481160227,12,0.6252688122818814,0.8041989709028304,1.1958804056500025,12,1255.82,1148.84,106.98000000000002,1784.4791666666667,1784.4791666666667,0.0,0.16350709309676234,1,0
2018-06-02,Székely Land,Matabeleland,5,0,CONIFA World Football Cup,2.250682409994783,1.6361363366506674,1.5269779505639915,12,1.0,6.0,0.0,1,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-02,Lesotho,Eswatini,1,0,COSAFA Cup,1.0786251267031857,1.7779336745074252,0.9365174394414632,12,0.6431546943371962,1.188912070575496,0.9525712698376875,12,1064.29,979.01,85.27999999999997,1784.4791666666667,1784.4791666666667,0.0,-0.08108108108108109,1,0
2018-06-02,Ellan Vannin,Tamil Eelam,2,0,CONIFA World Football Cup,2.1889554978263397,1.6715757300224603,1.4700591780578998,12,3.400026331733657,2.277416880567329,1.7550431638582549,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-02,Latvia,Estonia,1,0,Baltic Cup,0.7681093363944075,1.836848346414188,0.673866619547891,12,1.2487676489268815,1.4834531058126865,1.2652717794086998,12,1085.66,1130.64,-44.98000000000002,1784.4791666666667,1784.4791666666667,0.0,0.17123161954219404,0,1
2018-06-02,Abkhazia,Kárpátalja,0,2,CONIFA World Football Cup,1.6347603529994976,0.801311548435109,1.6843161243429918,12,1.9535881040471417,1.5573067031461278,1.2222829811859692,6,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-02,Barawa,Cascadia,1,2,CONIFA World Football Cup,2.2157434402332363,2.3955296404275996,1.1661807580174928,3,1.0,4.0,0.0,1,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,0,1
2018-06-02,Kenya,New Zealand,2,1,Intercontinental Cup,0.9897474727896977,0.667729856370132,1.6704273250756723,12,0.9805543022746148,1.587781712971676,0.7315063459011673,12,1185.08,1290.04,-104.96000000000004,1784.4791666666667,1578.0,206.47916666666674,0.0,1,0
2018-06-02,Northern Cyprus,Tibet,3,1,CONIFA World Football Cup,1.9452955954120477,0.7025940514265636,1.7868973390165388,12,2.034307771115953,8.627438549480157,0.5085769427789882,9,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,1.0,1,0
2018-06-02,United Koreans in Japan,Kabylia,0,0,CONIFA World Football Cup,0.633457879174504,1.0777410941144054,0.9140012810558393,6,0.0,8.0,0.0,1,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-03,Panjab,United Koreans in Japan,1,1,CONIFA World Football Cup,2.4751784676861073,1.2258096445896915,1.5053583806795823,8,0.4936058367466074,0.839802158984586,0.9329876997048531,7,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-03,Tuvalu,Matabeleland,1,3,CONIFA World Football Cup,0.7757181352385326,5.598265094417296,0.6478619448496642,12,0.45945945945945943,5.459459459459459,0.0,2,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
2018-06-03,Abkhazia,Northern Cyprus,2,2,CONIFA World Football Cup,1.389546300049573,1.0059892650578997,1.4316687056915431,12,2.153250153876354,0.7223304948245223,2.043486084828229,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.45945945945945943,1,0
2018-06-03,Padania,Székely Land,3,1,CONIFA World Football Cup,3.1078129933434644,0.6042401628467952,2.0403492663928535,12,2.7377033951597363,1.2912180906008397,1.8225546046435637,12,1229.9798578199052,1229.9798578199052,0.0,1784.4791666666667,1784.4791666666667,0.0,0.0,1,0
